"Mode : 1 - Takoyaki AM, 2 - Sheet pAM, 3 - 3D xAM",,,,,,,,,,
,,,,,,,,,,
Z axis,,,,X axis,,,,Y axis,,
FWHM (mm),Mode,Phantom,,FWHM,Mode,Phantom,,FWHM,Mode,Phantom
0.115925984,1,4,,,,,,,,
0.103600936,1,4,,,,,,,,
0.104419528,1,4,,,,,,,,
0.059542242,1,4,,,,,,,,
0.0871349,1,4,,,,,,,,
0.15704842,1,4,,,,,,,,
0.085207815,1,4,,,,,,,,
0.07846706,1,4,,,,,,,,
0.138081969,1,4,,,,,,,,
0.072974298,1,4,,,,,,,,
0.088050718,1,4,,,,,,,,
0.08225784,1,4,,,,,,,,
0.080042486,1,4,,,,,,,,
0.209898992,1,4,,,,,,,,
0.125278462,1,4,,,,,,,,
0.09716028,1,4,,,,,,,,
0.086205238,1,4,,,,,,,,
0.096687307,1,4,,,,,,,,
0.094833361,1,4,,,,,,,,
0.082446388,1,4,,,,,,,,
0.088301685,1,4,,,,,,,,
0.11406313,1,4,,,,,,,,
0.112172922,1,4,,,,,,,,
0.088939334,1,4,,,,,,,,
0.084323655,1,4,,,,,,,,
0.118453214,1,4,,,,,,,,
0.153616765,1,4,,,,,,,,
0.168926557,1,4,,,,,,,,
0.07759678,1,4,,,,,,,,
0.089826328,1,4,,,,,,,,
0.078103924,1,4,,,,,,,,
0.191115495,1,4,,,,,,,,
0.112499004,1,4,,,,,,,,
0.110140178,1,4,,,,,,,,
0.244866962,1,4,,,,,,,,
0.104458941,1,4,,,,,,,,
0.095828539,1,4,,,,,,,,
0.118559734,1,4,,,,,,,,
0.076789462,1,4,,,,,,,,
0.129265578,1,4,,,,,,,,
0.309842189,1,4,,,,,,,,
0.145085787,1,4,,,,,,,,
0.248525313,1,4,,,,,,,,
0.14139168,1,4,,,,,,,,
0.099548762,1,4,,,,,,,,
0.119234439,1,4,,,,,,,,
0.100529489,1,4,,,,,,,,
0.07386656,1,4,,,,,,,,
0.071109705,1,4,,,,,,,,
0.116110593,1,4,,,,,,,,
0.084285122,1,4,,,,,,,,
0.313498068,1,4,,,,,,,,
0.080269556,1,4,,,,,,,,
0.138762563,1,4,,,,,,,,
0.073227127,1,4,,,,,,,,
0.082683727,1,4,,,,,,,,
0.096807721,1,4,,,,,,,,
0.069143751,1,4,,,,,,,,
0.073243183,1,4,,,,,,,,
0.075845065,1,4,,,,,,,,
0.121476492,1,4,,,,,,,,
0.091208565,1,4,,,,,,,,
0.112333988,1,4,,,,,,,,
0.088149321,1,4,,,,,,,,
0.085374575,1,4,,,,,,,,
0.14193637,1,4,,,,,,,,
0.087844805,1,4,,,,,,,,
0.109816058,1,4,,,,,,,,
0.097799582,1,4,,,,,,,,
0.092496816,1,4,,,,,,,,
0.109249732,1,4,,,,,,,,
0.172097863,1,4,,,,,,,,
0.150742802,1,4,,,,,,,,
0.094470912,1,4,,,,,,,,
0.086593417,1,4,,,,,,,,
0.116240163,1,4,,,,,,,,
0.113449134,1,4,,,,,,,,
0.100245501,1,4,,,,,,,,
0.092998225,1,4,,,,,,,,
0.079135511,1,4,,,,,,,,
0.09423765,1,4,,,,,,,,
0.083895214,1,4,,,,,,,,
0.076984604,1,4,,,,,,,,
0.18821116,1,4,,,,,,,,
0.097017048,1,4,,,,,,,,
0.096976793,1,4,,,,,,,,
0.093999892,1,4,,,,,,,,
0.089417196,1,4,,,,,,,,
0.082276728,1,4,,,,,,,,
0.102128265,1,4,,,,,,,,
0.114419356,1,4,,,,,,,,
0.100326831,1,4,,,,,,,,
0.085005486,1,4,,,,,,,,
0.081954768,1,4,,,,,,,,
0.099878327,1,4,,,,,,,,
0.150177381,1,4,,,,,,,,
0.084144619,1,4,,,,,,,,
0.152136124,1,4,,,,,,,,
0.111168892,1,4,,,,,,,,
0.137642202,1,4,,,,,,,,
0.077146114,1,4,,,,,,,,
0.071477739,1,4,,,,,,,,
0.064645207,1,4,,,,,,,,
0.09102784,1,4,,,,,,,,
0.096708726,1,4,,,,,,,,
0.153905954,1,4,,,,,,,,
0.159720608,1,4,,,,,,,,
0.16250568,1,4,,,,,,,,
0.091725066,1,4,,,,,,,,
0.131781156,1,4,,,,,,,,
0.094884045,1,4,,,,,,,,
0.079129456,1,4,,,,,,,,
0.116182617,1,4,,,,,,,,
0.070343037,1,4,,,,,,,,
0.090675301,1,4,,,,,,,,
0.07953671,1,4,,,,,,,,
0.102972651,1,4,,,,,,,,
0.094655384,1,4,,,,,,,,
0.153967238,1,4,,,,,,,,
0.092044835,1,4,,,,,,,,
0.086257753,1,4,,,,,,,,
0.074166505,1,4,,,,,,,,
0.067440991,1,4,,,,,,,,
0.075740147,1,4,,,,,,,,
0.083058132,1,4,,,,,,,,
0.116746887,1,4,,,,,,,,
0.09712654,1,4,,,,,,,,
0.133206907,1,4,,,,,,,,
0.100675969,1,4,,,,,,,,
0.105606024,1,4,,,,,,,,
0.063853427,1,4,,,,,,,,
0.107218741,1,4,,,,,,,,
0.055262057,1,4,,,,,,,,
0.077718584,1,4,,,,,,,,
0.159047472,1,4,,,,,,,,
0.097632472,1,4,,,,,,,,
0.110536268,1,4,,,,,,,,
0.1131439,1,4,,,,,,,,
0.104970141,1,4,,,,,,,,
0.114629778,1,4,,,,,,,,
0.073217159,1,4,,,,,,,,
0.094428597,1,4,,,,,,,,
0.179617159,1,4,,,,,,,,
0.118503658,1,4,,,,,,,,
0.14767485,1,4,,,,,,,,
0.127285654,1,4,,,,,,,,
0.08911667,1,4,,,,,,,,
0.07953806,1,4,,,,,,,,
0.075787713,1,4,,,,,,,,
0.219908545,1,4,,,,,,,,
0.121981206,1,4,,,,,,,,
0.074303249,1,4,,,,,,,,
0.075353824,1,4,,,,,,,,
0.134547481,1,4,,,,,,,,
0.071866434,1,4,,,,,,,,
0.14524518,1,4,,,,,,,,
0.126330184,1,4,,,,,,,,
0.113409625,1,4,,,,,,,,
0.104138019,1,4,,,,,,,,
0.088495931,1,4,,,,,,,,
0.086283147,1,4,,,,,,,,
0.085297348,1,4,,,,,,,,
0.085352551,1,4,,,,,,,,
0.083321442,1,4,,,,,,,,
0.095228352,1,4,,,,,,,,
0.106332961,1,4,,,,,,,,
0.065564613,1,4,,,,,,,,
0.119743272,1,4,,,,,,,,
0.110024194,1,4,,,,,,,,
0.067773186,1,4,,,,,,,,
0.12837164,1,4,,,,,,,,
0.08792171,1,4,,,,,,,,
0.066070733,1,4,,,,,,,,
0.060777265,1,4,,,,,,,,
0.122991779,1,4,,,,,,,,
0.091039186,1,4,,,,,,,,
0.068553081,1,4,,,,,,,,
0.08378743,1,4,,,,,,,,
0.128497067,1,4,,,,,,,,
0.096055059,1,4,,,,,,,,
0.129246743,1,4,,,,,,,,
0.132359182,1,4,,,,,,,,
0.156190117,1,4,,,,,,,,
0.127426546,1,4,,,,,,,,
0.124122159,1,4,,,,,,,,
0.097193173,1,4,,,,,,,,
0.069956677,1,4,,,,,,,,
0.099664314,1,4,,,,,,,,
0.107760226,1,4,,,,,,,,
0.075830592,1,4,,,,,,,,
0.111926925,1,4,,,,,,,,
0.08350737,1,4,,,,,,,,
0.071299951,1,4,,,,,,,,
0.096331552,1,4,,,,,,,,
0.077348699,1,4,,,,,,,,
0.128175581,1,4,,,,,,,,
0.097427695,1,4,,,,,,,,
0.109768151,1,4,,,,,,,,
0.063924917,1,4,,,,,,,,
0.081182325,1,4,,,,,,,,
0.10520074,1,4,,,,,,,,
0.102599162,1,4,,,,,,,,
0.114259392,1,4,,,,,,,,
0.116606147,1,4,,,,,,,,
0.082798202,1,4,,,,,,,,
0.130334846,1,4,,,,,,,,
0.081496627,1,4,,,,,,,,
0.131899494,1,4,,,,,,,,
0.161394249,1,4,,,,,,,,
0.193613804,1,4,,,,,,,,
0.071533134,1,4,,,,,,,,
0.118581615,1,4,,,,,,,,
0.248974892,1,4,,,,,,,,
0.183061945,1,4,,,,,,,,
0.145121348,1,4,,,,,,,,
0.181988447,1,4,,,,,,,,
0.219260314,1,4,,,,,,,,
0.057748933,1,4,,,,,,,,
0.110128373,1,4,,,,,,,,
0.072983338,1,4,,,,,,,,
0.118082324,1,4,,,,,,,,
0.07735785,1,4,,,,,,,,
0.112138238,1,4,,,,,,,,
0.121813444,1,4,,,,,,,,
0.105429044,1,4,,,,,,,,
0.157452475,1,4,,,,,,,,
0.089305238,1,4,,,,,,,,
0.073992119,1,4,,,,,,,,
0.125083161,1,4,,,,,,,,
0.103598838,1,4,,,,,,,,
0.072298192,1,4,,,,,,,,
0.130487823,1,4,,,,,,,,
0.08098584,1,4,,,,,,,,
0.083623413,1,4,,,,,,,,
0.148528839,1,4,,,,,,,,
0.100485452,1,4,,,,,,,,
0.116084382,1,4,,,,,,,,
0.113946594,1,4,,,,,,,,
0.091069123,1,4,,,,,,,,
0.137177399,1,4,,,,,,,,
0.109018819,1,4,,,,,,,,
0.085199552,1,4,,,,,,,,
0.093605882,1,4,,,,,,,,
0.0953882,1,4,,,,,,,,
0.088808936,1,4,,,,,,,,
0.141933122,1,4,,,,,,,,
0.115328333,1,4,,,,,,,,
0.090212219,1,4,,,,,,,,
0.092446546,1,4,,,,,,,,
0.086070907,1,4,,,,,,,,
0.092532915,1,4,,,,,,,,
0.101611379,1,4,,,,,,,,
0.088468427,1,4,,,,,,,,
0.128100013,1,4,,,,,,,,
0.109825056,1,4,,,,,,,,
0.130895952,1,4,,,,,,,,
0.076133862,1,4,,,,,,,,
0.113936141,1,4,,,,,,,,
0.088768069,1,4,,,,,,,,
0.077428766,1,4,,,,,,,,
0.128249618,1,4,,,,,,,,
0.080692098,1,4,,,,,,,,
0.083916631,1,4,,,,,,,,
0.141812382,1,4,,,,,,,,
0.082476259,1,4,,,,,,,,
0.091009967,1,4,,,,,,,,
0.082139024,1,4,,,,,,,,
0.10994532,1,4,,,,,,,,
0.079540282,1,4,,,,,,,,
0.085403583,1,4,,,,,,,,
0.086862533,1,4,,,,,,,,
0.079536688,1,4,,,,,,,,
0.102473381,1,4,,,,,,,,
0.067749118,1,4,,,,,,,,
0.132136903,1,4,,,,,,,,
0.079206712,1,4,,,,,,,,
0.075106461,1,4,,,,,,,,
0.082847932,1,4,,,,,,,,
0.076926964,1,4,,,,,,,,
0.082422642,1,4,,,,,,,,
0.090522029,1,4,,,,,,,,
0.094741347,1,4,,,,,,,,
0.068025009,1,4,,,,,,,,
0.06199854,1,4,,,,,,,,
0.092310112,1,4,,,,,,,,
0.08551689,1,4,,,,,,,,
0.098284994,1,4,,,,,,,,
0.084304389,1,4,,,,,,,,
0.089017965,1,4,,,,,,,,
0.168976804,1,4,,,,,,,,
0.05974764,1,4,,,,,,,,
0.06914508,1,4,,,,,,,,
0.075195016,1,4,,,,,,,,
0.09848986,1,4,,,,,,,,
0.093725271,1,4,,,,,,,,
0.112208223,1,4,,,,,,,,
0.137661489,1,4,,,,,,,,
0.141091474,1,4,,,,,,,,
0.166006353,1,4,,,,,,,,
0.075657058,1,4,,,,,,,,
0.103930403,1,4,,,,,,,,
0.10783258,1,4,,,,,,,,
0.077537693,1,4,,,,,,,,
0.092350903,1,4,,,,,,,,
0.065461707,1,4,,,,,,,,
0.080762708,1,4,,,,,,,,
0.085791948,1,4,,,,,,,,
0.09750768,1,4,,,,,,,,
0.081499038,1,4,,,,,,,,
0.100808461,1,4,,,,,,,,
0.169759803,1,4,,,,,,,,
0.053035038,1,4,,,,,,,,
0.083960233,1,4,,,,,,,,
0.058184918,1,4,,,,,,,,
0.085275879,1,4,,,,,,,,
0.07949905,1,4,,,,,,,,
0.091298447,1,4,,,,,,,,
0.083577287,1,4,,,,,,,,
0.096146661,1,4,,,,,,,,
0.084105122,1,4,,,,,,,,
0.128136321,1,4,,,,,,,,
0.103696115,1,4,,,,,,,,
0.101893657,1,4,,,,,,,,
0.081504949,1,4,,,,,,,,
0.128083447,1,4,,,,,,,,
0.087859452,1,4,,,,,,,,
0.095209366,1,4,,,,,,,,
0.098000443,1,4,,,,,,,,
0.084755458,1,4,,,,,,,,
0.072983488,1,4,,,,,,,,
0.11204965,1,4,,,,,,,,
0.086529677,1,4,,,,,,,,
0.07678505,1,4,,,,,,,,
0.066721236,1,4,,,,,,,,
0.106137055,1,4,,,,,,,,
0.079106785,1,4,,,,,,,,
0.077086686,1,4,,,,,,,,
0.096057431,1,4,,,,,,,,
0.087016885,1,4,,,,,,,,
0.102440166,1,4,,,,,,,,
0.1077184,1,4,,,,,,,,
0.111855686,1,4,,,,,,,,
0.084899993,1,4,,,,,,,,
0.110178831,1,4,,,,,,,,
0.083560961,1,4,,,,,,,,
0.075635622,1,4,,,,,,,,
0.064162003,1,4,,,,,,,,
0.142313767,1,4,,,,,,,,
0.099427101,1,4,,,,,,,,
0.094140225,1,4,,,,,,,,
0.100969812,1,4,,,,,,,,
0.082941608,1,4,,,,,,,,
0.084756627,1,4,,,,,,,,
0.08711513,1,4,,,,,,,,
0.080334059,1,4,,,,,,,,
0.111555569,1,4,,,,,,,,
0.108413798,1,4,,,,,,,,
0.105513538,1,4,,,,,,,,
0.108182448,1,4,,,,,,,,
0.117658152,1,4,,,,,,,,
0.080505125,1,4,,,,,,,,
0.079487464,1,4,,,,,,,,
0.08204276,1,4,,,,,,,,
0.095057115,1,4,,,,,,,,
0.107349723,1,4,,,,,,,,
0.07730011,1,4,,,,,,,,
0.114713468,1,4,,,,,,,,
0.093003505,1,4,,,,,,,,
0.117073039,1,4,,,,,,,,
0.106845564,1,4,,,,,,,,
0.091203758,1,4,,,,,,,,
0.085855595,1,4,,,,,,,,
0.076570163,1,4,,,,,,,,
0.101562264,1,4,,,,,,,,
0.093640454,1,4,,,,,,,,
0.119490389,1,4,,,,,,,,
0.132839302,1,4,,,,,,,,
0.109957343,1,4,,,,,,,,
0.120951223,1,4,,,,,,,,
0.093408429,1,4,,,,,,,,
0.071526501,1,4,,,,,,,,
0.070502007,1,4,,,,,,,,
0.081214551,1,4,,,,,,,,
0.092200965,1,4,,,,,,,,
0.091372599,1,4,,,,,,,,
0.091603992,1,4,,,,,,,,
0.0834912,1,4,,,,,,,,
0.135843386,1,4,,,,,,,,
0.126726584,1,4,,,,,,,,
0.08729348,1,4,,,,,,,,
0.151312676,1,4,,,,,,,,
0.057247762,1,4,,,,,,,,
0.072067807,1,4,,,,,,,,
0.083878995,1,4,,,,,,,,
0.087246197,1,4,,,,,,,,
0.112221239,1,4,,,,,,,,
0.113642673,1,4,,,,,,,,
0.093749546,1,4,,,,,,,,
0.119488483,1,4,,,,,,,,
0.100577685,1,4,,,,,,,,
0.118240901,1,4,,,,,,,,
0.085641844,1,4,,,,,,,,
0.096773092,1,4,,,,,,,,
0.239116236,1,4,,,,,,,,
0.098289652,1,4,,,,,,,,
0.115990597,1,4,,,,,,,,
0.070841157,1,4,,,,,,,,
0.079225774,1,4,,,,,,,,
0.068520509,1,4,,,,,,,,
0.073143568,1,4,,,,,,,,
0.116512982,1,4,,,,,,,,
0.096821528,1,4,,,,,,,,
0.063262724,1,4,,,,,,,,
0.076771056,1,4,,,,,,,,
0.097889085,1,4,,,,,,,,
0.087583219,1,4,,,,,,,,
0.069293594,1,4,,,,,,,,
0.107632505,1,4,,,,,,,,
0.112919626,1,4,,,,,,,,
0.092459825,1,4,,,,,,,,
0.120026267,1,4,,,,,,,,
0.087509887,1,4,,,,,,,,
0.082696335,1,4,,,,,,,,
0.084006112,1,4,,,,,,,,
0.082639,1,4,,,,,,,,
0.078016712,1,4,,,,,,,,
0.084047747,1,4,,,,,,,,
0.085163948,1,4,,,,,,,,
0.08580831,1,4,,,,,,,,
0.080087109,1,4,,,,,,,,
0.07784094,1,4,,,,,,,,
0.080338028,1,4,,,,,,,,
0.088235616,1,4,,,,,,,,
0.094703261,1,4,,,,,,,,
0.105126296,1,4,,,,,,,,
0.091905245,1,4,,,,,,,,
0.106024507,1,4,,,,,,,,
0.088025511,1,4,,,,,,,,
0.097522349,1,4,,,,,,,,
0.096389545,1,4,,,,,,,,
0.120517381,1,4,,,,,,,,
0.096518263,1,4,,,,,,,,
0.107475994,1,4,,,,,,,,
0.091972375,1,4,,,,,,,,
0.121537407,1,4,,,,,,,,
0.10228477,1,4,,,,,,,,
0.117989781,1,4,,,,,,,,
0.077716989,1,4,,,,,,,,
0.068599989,1,4,,,,,,,,
0.100714527,1,4,,,,,,,,
0.11508812,1,4,,,,,,,,
0.138550013,1,4,,,,,,,,
0.091816692,1,4,,,,,,,,
0.097048641,1,4,,,,,,,,
0.097723392,1,4,,,,,,,,
0.090815015,1,4,,,,,,,,
0.088444785,1,4,,,,,,,,
0.112146607,1,4,,,,,,,,
0.082077084,1,4,,,,,,,,
0.075772051,1,4,,,,,,,,
0.072557478,1,4,,,,,,,,
0.0907725,1,4,,,,,,,,
0.088937153,1,4,,,,,,,,
0.104837371,1,4,,,,,,,,
0.107222522,1,4,,,,,,,,
0.069967194,1,4,,,,,,,,
0.100996886,1,4,,,,,,,,
0.105206067,1,4,,,,,,,,
0.12650924,1,4,,,,,,,,
0.093763043,1,4,,,,,,,,
0.087561003,1,4,,,,,,,,
0.084460068,1,4,,,,,,,,
0.093765967,1,4,,,,,,,,
0.087607413,1,4,,,,,,,,
0.086999636,1,4,,,,,,,,
0.085061462,1,4,,,,,,,,
0.076871015,1,4,,,,,,,,
0.087378108,1,4,,,,,,,,
0.09347027,1,4,,,,,,,,
0.099850167,1,4,,,,,,,,
0.101057588,1,4,,,,,,,,
0.105669594,1,4,,,,,,,,
0.114841592,1,4,,,,,,,,
0.101790547,1,4,,,,,,,,
0.075096088,1,4,,,,,,,,
0.088173927,1,4,,,,,,,,
0.068866086,1,4,,,,,,,,
0.093558627,1,4,,,,,,,,
0.08401511,1,4,,,,,,,,
0.091049823,1,4,,,,,,,,
0.074004654,1,4,,,,,,,,
0.089723452,1,4,,,,,,,,
0.075569532,1,4,,,,,,,,
0.126826091,1,4,,,,,,,,
0.12528326,1,4,,,,,,,,
0.120762451,1,4,,,,,,,,
0.117512647,1,4,,,,,,,,
0.075844547,1,4,,,,,,,,
0.099906214,1,4,,,,,,,,
0.099319376,1,4,,,,,,,,
0.086311794,1,4,,,,,,,,
0.081394254,1,4,,,,,,,,
0.084771319,1,4,,,,,,,,
0.085535425,1,4,,,,,,,,
0.136150861,1,4,,,,,,,,
0.114516211,1,4,,,,,,,,
0.084543265,1,4,,,,,,,,
0.103167112,1,4,,,,,,,,
0.118269176,1,4,,,,,,,,
0.103946184,1,4,,,,,,,,
0.094661569,1,4,,,,,,,,
0.082054487,1,4,,,,,,,,
0.117352897,1,4,,,,,,,,
0.090532533,1,4,,,,,,,,
0.072803894,1,4,,,,,,,,
0.128530689,1,4,,,,,,,,
0.111312699,1,4,,,,,,,,
0.096086428,1,4,,,,,,,,
0.094033153,1,4,,,,,,,,
0.205085508,1,4,,,,,,,,
0.127835528,1,4,,,,,,,,
0.150983507,1,4,,,,,,,,
0.071348835,1,4,,,,,,,,
0.091336518,1,4,,,,,,,,
0.092310187,1,4,,,,,,,,
0.08165075,1,4,,,,,,,,
0.088629754,1,4,,,,,,,,
0.138985983,1,4,,,,,,,,
0.090128426,1,4,,,,,,,,
0.068213214,1,4,,,,,,,,
0.108851906,1,4,,,,,,,,
0.081601924,1,4,,,,,,,,
0.092140231,1,4,,,,,,,,
0.082814183,1,4,,,,,,,,
0.093975178,1,4,,,,,,,,
0.09133994,1,4,,,,,,,,
0.086469054,1,4,,,,,,,,
0.080034111,1,4,,,,,,,,
0.080381702,1,4,,,,,,,,
0.113116552,1,4,,,,,,,,
0.098129382,1,4,,,,,,,,
0.063437912,1,4,,,,,,,,
0.089407553,1,4,,,,,,,,
0.085869849,1,4,,,,,,,,
0.088344677,1,4,,,,,,,,
0.086248572,1,4,,,,,,,,
0.087067424,1,4,,,,,,,,
0.082747098,1,4,,,,,,,,
0.104896498,1,4,,,,,,,,
0.105172207,1,4,,,,,,,,
0.105056282,1,4,,,,,,,,
0.099548603,1,4,,,,,,,,
0.104818316,1,4,,,,,,,,
0.095315151,1,4,,,,,,,,
0.090523416,1,4,,,,,,,,
0.102948048,1,4,,,,,,,,
0.09769117,1,4,,,,,,,,
0.098270717,1,4,,,,,,,,
0.092117209,1,4,,,,,,,,
0.083082317,1,4,,,,,,,,
0.121512915,1,4,,,,,,,,
0.090710167,1,4,,,,,,,,
0.092904368,1,4,,,,,,,,
0.092629853,1,4,,,,,,,,
0.095450837,1,4,,,,,,,,
0.070220294,1,4,,,,,,,,
0.092864541,1,4,,,,,,,,
0.071891835,1,4,,,,,,,,
0.0729207,1,4,,,,,,,,
0.086667382,1,4,,,,,,,,
0.133769277,1,4,,,,,,,,
0.116871254,1,4,,,,,,,,
0.091094186,1,4,,,,,,,,
0.107075019,1,4,,,,,,,,
0.122523199,1,4,,,,,,,,
0.134500416,1,4,,,,,,,,
0.088871765,1,4,,,,,,,,
0.094336093,1,4,,,,,,,,
0.083484979,1,4,,,,,,,,
0.118846402,1,4,,,,,,,,
0.103975188,1,4,,,,,,,,
0.137336302,1,4,,,,,,,,
0.083673922,1,4,,,,,,,,
0.10383438,1,4,,,,,,,,
0.105854642,1,4,,,,,,,,
0.136130303,1,4,,,,,,,,
0.081083773,1,4,,,,,,,,
0.067169719,1,4,,,,,,,,
0.078888406,1,4,,,,,,,,
0.103776552,1,4,,,,,,,,
0.086567336,1,4,,,,,,,,
0.101569436,1,4,,,,,,,,
0.094699025,1,4,,,,,,,,
0.082481362,1,4,,,,,,,,
0.111685801,1,4,,,,,,,,
0.114361308,1,4,,,,,,,,
0.116812737,1,4,,,,,,,,
0.075333892,1,4,,,,,,,,
0.079763527,1,4,,,,,,,,
0.088393881,1,4,,,,,,,,
0.096867287,1,4,,,,,,,,
0.093624348,1,4,,,,,,,,
0.103848833,1,4,,,,,,,,
0.088132086,1,4,,,,,,,,
0.094416156,1,4,,,,,,,,
0.130264979,1,4,,,,,,,,
0.089146711,1,4,,,,,,,,
0.086191145,1,4,,,,,,,,
0.106766284,1,4,,,,,,,,
0.107688796,1,4,,,,,,,,
0.088630922,1,4,,,,,,,,
0.090364673,1,4,,,,,,,,
0.083635822,1,4,,,,,,,,
0.126225398,1,4,,,,,,,,
0.10999514,1,4,,,,,,,,
0.111217795,1,4,,,,,,,,
0.06401946,1,4,,,,,,,,
0.079902126,1,4,,,,,,,,
0.112813847,1,4,,,,,,,,
0.119668606,1,4,,,,,,,,
0.17248,1,4,,,,,,,,
0.14448349,1,4,,,,,,,,
0.08581714,1,4,,,,,,,,
0.091488015,1,4,,,,,,,,
0.092642662,1,4,,,,,,,,
0.095591799,1,4,,,,,,,,
0.092077507,1,4,,,,,,,,
0.138333561,1,4,,,,,,,,
0.119884147,1,4,,,,,,,,
0.115996733,1,4,,,,,,,,
0.123583982,1,4,,,,,,,,
0.147219228,1,4,,,,,,,,
0.110890213,1,4,,,,,,,,
0.120328038,1,4,,,,,,,,
0.068127838,1,4,,,,,,,,
0.091306198,1,4,,,,,,,,
0.11576473,1,4,,,,,,,,
0.087773592,1,4,,,,,,,,
0.077220067,1,4,,,,,,,,
0.06163772,1,4,,,,,,,,
0.081835242,1,4,,,,,,,,
0.081013442,1,4,,,,,,,,
0.153943103,1,4,,,,,,,,
0.111463994,1,4,,,,,,,,
0.147342435,1,4,,,,,,,,
0.099015329,1,4,,,,,,,,
0.113798845,1,4,,,,,,,,
0.095668686,1,4,,,,,,,,
0.081865205,1,4,,,,,,,,
0.079229967,1,4,,,,,,,,
0.100149241,1,4,,,,,,,,
0.089642168,1,4,,,,,,,,
0.093111582,1,4,,,,,,,,
0.082577254,1,4,,,,,,,,
0.071648371,1,4,,,,,,,,
0.084583845,1,4,,,,,,,,
0.065838358,1,4,,,,,,,,
0.091434774,1,4,,,,,,,,
0.155563563,1,4,,,,,,,,
0.082994513,1,4,,,,,,,,
0.093916316,1,4,,,,,,,,
0.074138026,1,4,,,,,,,,
0.09210801,1,4,,,,,,,,
0.140866391,1,4,,,,,,,,
0.097093201,1,4,,,,,,,,
0.105061422,1,4,,,,,,,,
0.069471365,1,4,,,,,,,,
0.118539848,1,4,,,,,,,,
0.087993333,1,4,,,,,,,,
0.106787932,1,4,,,,,,,,
0.119991717,1,4,,,,,,,,
0.085162297,1,4,,,,,,,,
0.116358365,1,4,,,,,,,,
0.113509978,1,4,,,,,,,,
0.128616205,1,4,,,,,,,,
0.110736623,1,4,,,,,,,,
0.12222204,1,4,,,,,,,,
0.125854222,1,4,,,,,,,,
0.119028937,1,4,,,,,,,,
0.086699101,1,4,,,,,,,,
0.112484879,1,4,,,,,,,,
0.092044325,1,4,,,,,,,,
0.089815116,1,4,,,,,,,,
0.090322558,1,4,,,,,,,,
0.125251981,1,4,,,,,,,,
0.110127639,1,4,,,,,,,,
0.069781137,1,4,,,,,,,,
0.09759315,1,4,,,,,,,,
0.108753344,1,4,,,,,,,,
0.097405409,1,4,,,,,,,,
0.095815479,1,4,,,,,,,,
0.08002955,1,4,,,,,,,,
0.070553849,1,4,,,,,,,,
0.075677118,1,4,,,,,,,,
0.124156431,1,4,,,,,,,,
0.088551191,1,4,,,,,,,,
0.079513244,1,4,,,,,,,,
0.083912367,1,4,,,,,,,,
0.099589661,1,4,,,,,,,,
0.101474878,1,4,,,,,,,,
0.070533149,1,4,,,,,,,,
0.093812591,1,4,,,,,,,,
0.119451008,1,4,,,,,,,,
0.085733528,1,4,,,,,,,,
0.085568047,1,4,,,,,,,,
0.083220547,1,4,,,,,,,,
0.154795864,1,4,,,,,,,,
0.075144555,1,4,,,,,,,,
0.080161534,1,4,,,,,,,,
0.077004511,1,4,,,,,,,,
0.087703804,1,4,,,,,,,,
0.090784654,1,4,,,,,,,,
0.084679719,1,4,,,,,,,,
0.066103671,1,4,,,,,,,,
0.082564007,1,4,,,,,,,,
0.094646228,1,4,,,,,,,,
0.079557452,1,4,,,,,,,,
0.093696148,1,4,,,,,,,,
0.117419261,1,4,,,,,,,,
0.146004009,1,4,,,,,,,,
0.076194544,1,4,,,,,,,,
0.065112909,1,4,,,,,,,,
0.092415264,1,4,,,,,,,,
0.102782809,1,4,,,,,,,,
0.122950147,1,4,,,,,,,,
0.099296324,1,4,,,,,,,,
0.081029406,1,4,,,,,,,,
0.140658177,1,4,,,,,,,,
0.268839095,1,4,,,,,,,,
0.093897122,1,4,,,,,,,,
0.083669916,1,4,,,,,,,,
0.097353113,1,4,,,,,,,,
0.0880542,1,4,,,,,,,,
0.08218943,1,4,,,,,,,,
0.09106704,1,4,,,,,,,,
0.128203779,1,4,,,,,,,,
0.086334779,1,4,,,,,,,,
0.083654478,1,4,,,,,,,,
0.070851572,1,4,,,,,,,,
0.091883838,1,4,,,,,,,,
0.135582866,1,4,,,,,,,,
0.072464404,1,4,,,,,,,,
0.079487872,1,4,,,,,,,,
0.097592165,1,4,,,,,,,,
0.101323494,1,4,,,,,,,,
0.087602261,1,4,,,,,,,,
0.079116449,1,4,,,,,,,,
0.086092664,1,4,,,,,,,,
0.100114643,1,4,,,,,,,,
0.074374055,1,4,,,,,,,,
0.080167717,1,4,,,,,,,,
0.098033842,1,4,,,,,,,,
0.075014023,1,4,,,,,,,,
0.076179738,1,4,,,,,,,,
0.093385072,1,4,,,,,,,,
0.112215474,1,4,,,,,,,,
0.083944329,1,4,,,,,,,,
0.102098188,1,4,,,,,,,,
0.097967203,1,4,,,,,,,,
0.092122378,1,4,,,,,,,,
0.10766188,1,4,,,,,,,,
0.093478149,1,4,,,,,,,,
0.107368844,1,4,,,,,,,,
0.094237047,1,4,,,,,,,,
0.060160408,1,4,,,,,,,,
0.101090661,1,4,,,,,,,,
0.078528463,1,4,,,,,,,,
0.10147786,1,4,,,,,,,,
0.082236382,1,4,,,,,,,,
0.086767954,1,4,,,,,,,,
